id,address,balance,received,meta,firstInput,lastOutput
37293,1J6CXvyKywTmoZ4xJkx9WV3CPWQndyvBkK,50.0,50.0,,2009-12-28,
37294,1J6gtZrpVRtizGTU4EFX5WWNmiDMW9urV3,50.0,50.0,,2010-01-07,
37295,1j6HJnVPZ9oWMkcUYp2Pte3ksN22hbTqB,50.0,50.0,,2010-07-25,
37296,1J6hX3Uz3LrRUyRH2vX2dPivcsMvvhArwm,50.0,50.0,,2009-08-10,
37297,1J6iTeKX1SCnRkj5Y7YwvZBxzAJJnwydxc,50.0,50.0,,2009-02-06,
37298,1J6jKVac4n1VkfxvqYfAFH64owEZKCToQq,50.0,50.0,,2009-04-27,
37299,1J6k5a4oYcXDSnWy5RAAovxYW3gM2ijzJq,50.0,50.0,,2009-10-28,
37300,1J6kDjTGwdjYNsAtdwPRFhqXVt31zM7oKN,50.0,50.0,,2009-05-14,
37301,1J6Ku3vK8UriTyyzQVGrJHWBwaLCbaS1CH,50.0,50.0,,2009-09-26,
37302,1J6kVzGhpB3pyv6uG5vjGefLvaK3BbzFs1,50.0,50.0,,2009-01-14,
37303,1J6PYEzr4CUoGbnXrELyHszoTSz3wCsCaj,50.0,50.0,,2009-01-09,
37304,1J6UDTvpULL7Mcbj2tRcLihtYzwezueKHp,50.0,50.0,,2010-07-09,
37305,1J6wpWiGn6NzWhr5yNzgX2WQWKCGTrT7Mm,50.0,50.0,,2009-08-08,
37306,1J6yqSFQ4bKh18zYqzGy2iiVGDLTDkwivV,50.0,50.0,,2010-08-15,
37307,1J6YwGTVAvzmJ9H6vx9EK8HPDNsrUKWkPv,50.0,50.0,,2009-08-29,
37308,1J6ZSFQi2deknj5jePfhyMp7HFjgYvn5kM,50.0,50.0,,2009-12-10,
37309,1J6ZuXdHGVCTGUBrB2xSqwL6Y8ew464Yfy,50.0,50.0,,2009-01-19,
37310,1J724gUPnBzfomrDvsSai8Hyzd8GTaNgDR,50.0,50.0,,2010-04-08,
37311,1J73wzNJyMPwDAQchEJByPk1tSWMTXo1p3,50.0,50.0,,2009-04-18,
37312,1J7azJNYwFCqVKhRBq94PTajbY1CNZV9sG,50.0,50.0,,2009-11-19,
37313,1J7B64p61ZyAZ6M12QnhJWFRFsU6P9mB1k,50.0,50.0,,2010-03-28,
37314,1J7CT25NSX9NuGHnQJrvjYTUEGHym1XRSs,50.0,50.0,,2009-04-05,
37315,1J7eM9ooiDRo9VPhrBRGcG5QdxD5DimwYf,50.0,50.0,,2009-04-16,
37316,1J7EmsFPzhQiNFMuo64uCjZiTwyvweeeM,50.0,50.0,,2009-03-29,
37317,1J7eo9DAjnxP5Uo7vFoy3yShV9yrqrkXTq,50.0,50.0,,2010-05-09,
37318,1J7fTwpXio8p6D65HfdrPNkE8Pi6sVJnYf,50.0,50.0,,2010-05-20,
37319,1J7fuHBHZ8AsE33DfPsQAgDNTRkbz7nSk2,50.0,50.0,,2009-08-15,
37320,1J7fW7oWSL4G61dUgwnLdbtnAsFgnNyPNt,50.0,50.0,,2009-06-08,
37321,1J7Fwkea6LGPdcQnYcwfaNEqMR5tyzzAbH,50.0,50.0,,2009-10-15,
37322,1J7gpJJi5mEoByWLmwQ1MGKinVj5M3Tnuy,50.0,50.0,,2010-06-04,
37323,1J7gx5TYsEWoByEv3X82uG7CGhHbbiYbtK,50.0,50.0,,2010-04-05,
37324,1J7H9mfCmKCHMMQCRMi2CbvtBKnuSVUkHt,50.0,50.0,,2009-02-05,
37325,1J7iTWDY7EgadBeMopjWaF1DWj7znHisV4,50.0,50.0,,2010-06-04,
37326,1J7iWueJtipguoqv9fVCc2Q4YJD86xwV6u,50.0,50.0,,2009-06-24,
37327,1J7JZkaU4xnh7Krd7jqehfhoLfQ993Pbht,50.0,50.0,,2010-05-28,
37328,1J7KT3Ch5s55EiM1njCbL6SmhaCYU4Y14W,50.0,50.0,,2009-08-13,
37329,1J7LqGfFn323QLF3VHkEGZShW7zWKYxZGm,50.0,50.0,,2010-09-02,
37330,1J7Lu6WbYx3rweSr5b4dPWjtAVzk6Gnhqa,50.0,50.0,,2010-03-22,
37331,1J7mMGyLgJwPrkhRQUDBYJBDy6wfJcLbFn,50.0,50.0,,2010-06-09,
37332,1J7NJKt2STPZc5425vPCExCxiPRmCezFsW,50.0,50.0,,2009-11-06,
37333,1J7nomFrEK1fsfMJRXE6UEf3hsZbR3zzTQ,50.0,50.0,,2010-08-20,
37334,1J7Pm7JqzTenrmdKsNT4U8G9k2QuBEN5yr,50.0,50.0,,2010-01-25,
37335,1J7pRFETMVonj7z6ExbQ5owssMGD76McB1,50.0,50.0,,2009-08-31,
37336,1J7PtRr7vWpttHy2JjHbb8E2BwAbzpMjHg,50.0,50.0,,2009-02-19,
37337,1J7PUSbBDLHbEhv94nNNeNqJxRhoBgHPdu,50.0,50.0,,2009-12-12,
37338,1J7QEGiTaiMQAd48yxVitzJomqLWkVMK4E,50.0,50.0,,2009-06-02,
37339,1J7S59ZJ8EPbAgAHAfjDNnc92FmGzuYWLe,50.0,50.0,,2009-10-21,
37340,1J7TovMKsuiDZn3uNXNXqte5BpTaw5fvE7,50.0,50.0,,2010-02-04,
37341,1J7UWCYwVtEpei21FXwU76ANQTqDecBGaE,50.0,50.0,,2010-08-10,
37342,1J7vDg5PZXJiDqET59gD7gv8Qu4yPsc1H2,50.0,50.0,,2010-02-20,
37343,1J7vDWavka2A4BRRnhYoJX52EPFJX5NhrX,50.0,50.0,,2010-05-31,
37344,1J7vmB4ECNsWqovEUPaWPydC8nMM6gEMVp,50.0,50.0,,2009-04-20,
37345,1J7VwtgsjswyeYiCZ1Hemoz6Dy5Jc1kNpc,50.0,50.0,,2009-04-07,
37346,1J7wgMWkEpBzfdW8XnTEzSPEA819nDZyx6,50.0,50.0,,2010-04-17,
37347,1J7YhSGckVQX8VbKAHUBPdpvMCiTFpp4og,50.0,50.0,,2010-01-08,
37348,1J7YSVsddfJH42DGijnbSkeGHyhCbqyLDx,50.0,50.0,,2010-01-03,
37349,1J7zbguF6fBDKBoY1qGadzpiXFRSrGhVw2,50.0,50.0,,2009-10-02,
37350,1J7Ze9iDbPPYmcqJDdWR2VhA6TywJHQZi3,50.0,50.0,,2009-12-08,
37351,1J84cEryna8ofHzmrY2z15Nhn7WE2L2tBX,50.0,50.0,,2010-07-15,
37352,1J84QWeLQiseJcBcaD5m48YENhJ1wmAS3i,50.0,50.0,,2009-04-26,
37353,1J855pdhFdDsFSzKTLSsjewZPjFEMjkf8E,50.0,50.0,,2009-05-11,
37354,1J86pCfc3qNqheDbUKC354Np4SPAgSshpY,50.0,50.0,,2010-04-28,
37355,1J86UTXs3XJEDr6eQNSFEtyVU7RABvTxeV,50.0,50.0,,2010-02-01,
37356,1J87GoTByTLxgkMe4g4MTKyechfyd5Fu2H,50.0,50.0,,2009-04-01,
37357,1J88rdZKxRVb66wsEYF72Yosfg8vQsPEeu,50.0,50.0,,2010-09-17,
37358,1J89NNh2oHLZyn2GyBQq9YvA2tcgwNWGZL,50.0,50.0,,2009-04-19,
37359,1J89TjaPf3aVt9Z3tg2CbsC6VRpNKCTJrm,50.0,50.0,,2009-07-22,
37360,1J8AcVE6DNKd4SJhSDuN4Je9hqagoPBfh6,50.0,50.0,,2010-04-20,
37361,1J8anyR2dugsh4KtfoorJ63ku1PHm61CYL,50.0,50.0,,2010-04-15,
37362,1J8BLMSuFi2eD2cg6pkPFAkKL8FVpsycTQ,50.0,50.0,,2010-09-23,
37363,1J8BsykWb8qGbT4nUh9cgMHMhNWiZkREKp,50.0,50.0,,2009-05-21,
37364,1J8Cgt3YyUGNTg1yFYd3DdBE9PjP5dRHfa,50.0,50.0,,2010-02-17,
37365,1J8DnxJApMHc3By2iqEkbyBAMQh35cUYxC,50.0,50.0,,2009-07-07,
37366,1J8EGTD22PmNaG6rLqbURQB2upE77gCmxy,50.0,50.0,,2009-12-02,
37367,1J8EzcbghiZ7FoBY3Qz4vcL9RvPRiFfWGj,50.0,50.0,,2010-03-19,
37368,1J8FGD9owV5JGgUp6465qp5KQVhwKziytL,50.0,50.0,,2010-03-20,
37369,1J8FL8qr8Ucq9WXsNTHPHWCDDzvHZbasBN,50.0,50.0,,2009-05-30,
37370,1J8FxFemnouLnYsnh96XF95gXkPH2XZNQW,50.0,50.0,,2010-02-19,
37371,1J8fXUe26FR6yCS8FV8rFSowMg7zySW9n6,50.0,50.0,,2009-11-25,
37372,1J8gjH5tHPvy6kvSMZ9MfmZFSf3MektZ26,50.0,50.0,,2010-04-14,
37373,1J8GU2V831RqoDpM4D3jirPmNU6i9B7YVy,50.0,50.0,,2009-12-13,
37374,1J8h6vcwta2A53ap7P2RFAPtXrDTqzkmrC,50.0,50.0,,2009-12-20,
37375,1J8J4qyEVMXCWoJjTGXtby5zPMy4KRkAMY,50.0,50.0,,2010-03-22,
37376,1J8Jd5meqD8Emr6ajPDCQ5RgVpQs8AEU5n,50.0,50.0,,2010-04-04,
37377,1J8jH2Cjmd6W9cK94Z3Xh7yDyQwKmfuKbu,50.0,50.0,,2009-01-21,
37378,1J8JknmhSiDDao64D2yUKenEUD6TYCYNDF,50.0,50.0,,2009-02-01,
37379,1J8Jm7fSAc3nfKxz2T14xnCgAxFJNmaMJA,50.0,50.0,,2009-09-06,
37380,1J8KHeDy2swV4FZieBbNodasEQxNf3Dmrw,50.0,50.0,,2010-04-03,
37381,1J8KqNsVThCqx55LfkvCizhdA4SCD9avc8,50.0,50.0,,2010-02-09,
37382,1J8m2ZVT918z8si3YTBFKwDUWNrRZCyGVy,50.0,50.0,,2009-03-17,
37383,1J8Mg9kCm6AktgRA4PoK12EaWuQne3AG9a,50.0,50.0,,2009-02-11,
37384,1J8mgB7YQRs6WN8UVXnSATGBiUVeVTeWcE,50.0,50.0,,2010-09-01,
37385,1J8nxfc6HqXSibp2FiXVcwRhcMGpu97noi,50.0,50.0,,2009-12-29,
37386,1J8oiZYEygL9dz5LPhKprASWj8UHNfWaX2,50.0,50.0,,2010-08-10,
37387,1J8P89SR7tZGW43MSMkNLmQNYREQ8GQFaS,50.0,50.0,,2010-01-11,
37388,1J8PQUhpTioDoKfj2chKL6pCxbWFSpyXH7,50.0,50.0,,2010-04-16,
37389,1J8PtYxmHfi7hBeMGQ4jwQWRwyJgcvxVgn,50.0,50.0,,2010-02-09,
37390,1J8QWJjyrJmfMTJiVoBqUfE1GWyin7dtFJ,50.0,50.0,,2010-01-20,
37391,1J8RJJ9GPZoyGu3NcStyydRnhMCH8K4EX4,50.0,50.0,,2009-05-16,
37392,1J8rLQkuDqcztkwLGvJkk7YLXe3X7CcpbJ,50.0,50.0,,2009-08-29,
37393,1J8treXGCHR39Bt7TyShm5Q5m2cSDiF3J3,50.0,50.0,,2010-02-24,
37394,1J8u5FHfw3uiKqJrVfkZGQnfs38HZYNgi7,50.0,50.0,,2010-02-09,
37395,1J8UuLvyi1Gw3tTRkPn55wVFkFRcKyPDTB,50.0,50.0,,2010-04-08,
37396,1J8VFKxX3jXZguwsX75HJJWMsWxpcpMtuo,50.0,50.0,,2009-06-08,
37397,1J8Vo4zhnULHnp2spHmRQCtUfZ1YfhdCof,50.0,50.0,,2009-10-04,
37398,1J8W2ZPkucWznebVnwZdo6i2jojtqB9vid,50.0,50.0,,2009-06-17,
37399,1J8Xo3aYhq7Vuk7k5W1Dk4UTvtgRbA8k7i,50.0,50.0,,2010-02-21,
37400,1J8ZRvQjajhbKg33EYTDh5wug8hi9RQEYp,50.0,50.0,,2009-12-12,
37401,1J93SgZsMThTcZu7Ys747eFuv2KAqr1MpW,50.0,50.0,,2010-08-06,
37402,1J95aEesSckoAfoa1gttqu9VwFEwUYNXcs,50.0,50.0,,2010-05-15,
37403,1J95z1SrGv4dLfAkk6RkSqHUNjemzpjKpA,50.0,50.0,,2010-03-17,
37404,1J97qEXikq7jrmqSPqidoR2CVkZXQ5LjvB,50.0,50.0,,2009-04-10,
37405,1J983NkNCyqLyNDCTmmEcu3dUtfKQ2fen4,50.0,50.0,,2010-02-18,
37406,1J98fxv9hCk5AVRKZQnzqhe7VUxC4kFV31,50.0,50.0,,2010-09-22,
37407,1J98NU27tAoJQzWxjdhCMta6pQ89249DjJ,50.0,50.0,,2009-02-20,
37408,1J9bhkRUuJRUxaXLe2cFjUbzqtLB3DYYoW,50.0,50.0,,2010-05-29,
37409,1J9bqpzGZyUR4VBV5smm2CDpEGeMXUtq1N,50.0,50.0,,2010-01-30,
37410,1J9cSAhJEkTXNGnhQeSN7g51L8j5RTPQ1T,50.0,50.0,,2009-03-23,
37411,1J9CYY2qqvUA5dckZnjiLk3Exg4CNnegQo,50.0,50.0,,2010-04-17,
37412,1J9d8cqAA7f2Wo8c33nyPMhgUGVeooUgn2,50.0,50.0,,2010-07-12,
37413,1J9DiKLwHBni4adS6WJyTZcbphE3Tqd5EB,50.0,50.0,,2010-01-29,
37414,1J9egScsKGdA38gLB8rvfrqAtwm2rzaFsX,50.0,50.0,,2010-02-22,
37415,1J9F5UbENy8wTypWMzeBWPZMmpH6XFPF7d,50.0,50.0,,2010-08-12,
37416,1J9gwMa7WZkTmhTL32hFayKSksv9kP1XMA,50.0,50.0,,2010-02-17,
37417,1J9HkGKPDd7ek9DA1V4NDEma1F1h7vHi8u,50.0,50.0,,2009-01-12,
37418,1J9JSopWNb4LBMYQh4xnBQRGnyJzKrZkXd,50.0,50.0,,2009-04-29,
37419,1J9KrntTDcLomc9k8AXxTzRGvrV2gkN8CT,50.0,50.0,,2009-07-04,
37420,1J9MC9mdGm7H71yTr52UGu6FrM7PhwU2ph,50.0,50.0,,2010-01-08,
37421,1j9Mngm6y5Rz4vakgp4WiLdEW9q2cDLhD,50.0,50.0,,2010-01-09,
37422,1J9MQ9eb6RCuf2UmhzxWFk5yLWFsioDutE,50.0,50.0,,2010-01-30,
37423,1J9MyMCM7PXz6rX1N12qLYMC3jbe6vpRid,50.0,50.0,,2009-11-13,
37424,1J9n2MrjhdzmgcnnaMFQuSmXtXHDbY3Kum,50.0,50.0,,2009-07-12,
37425,1J9qdjRbfGsuCHKGMmV6wEYS6hYstWMz5F,50.0,50.0,,2009-07-23,
37426,1J9qECCZUvSQ4HEpNxupr1wBkBKuZfKNe2,50.0,50.0,,2009-01-18,
37427,1J9qo1YoxuccVyEwbZL2fsJZr4Bm8WoEVN,50.0,50.0,,2009-10-25,
37428,1J9RwibBSZDoqbqHHbfr4Yz3xsDmTiB9ch,50.0,50.0,,2009-10-01,
37429,1J9sKev4KBuReU4ngPZMFi5fDAAZzhFZ7b,50.0,50.0,,2010-02-18,
37430,1J9sLGbcP9tQ35LKZCpWM3o7Ve2mTQfq2h,50.0,50.0,,2010-07-15,
37431,1J9trFANfujAoiznzACnSUZTXrfBoJfEYN,50.0,50.0,,2009-04-27,
37432,1J9uCviJmA5GbGeYwmb8UUk71bJRPYcMA3,50.0,50.0,,2009-03-28,
37433,1J9UQKfDYviuVSzSmfFxJaW4JXpL4E9Gwy,50.0,50.0,,2010-01-03,
37434,1J9usstwisuSWjSUZ5jaMDBR7PV4tMPWoU,50.0,50.0,,2009-03-01,
37435,1J9UwVrm5UQJdhZS5y9CNWf6rZ8NLuFhkP,50.0,50.0,,2009-02-19,
37436,1J9v1JDNc8iC1sAHe8BJq3nH554DNP7h4S,50.0,50.0,,2010-02-22,
37437,1J9vuvzaGK6wmd1iNA3DdDh1Bcgzot95Pc,50.0,50.0,,2009-09-08,
37438,1J9Wdx5F57jgNYSw7vaP3oCMWHnjaD3MEq,50.0,50.0,,2009-01-11,
37439,1J9wEQbWtHHs1RsGJXsZhRDfnEbvcu7c4U,50.0,50.0,,2010-08-11,
37440,1J9Xh2KqToWkqK3W1KL8HNNXpQdyzLPuG4,50.0,50.0,,2010-08-10,
37441,1J9XiuPRPBW2PqXFjAWMHM7zqfAHFpgZJm,50.0,50.0,,2010-07-11,
37442,1J9Xj5GNuZxBiLAhJ53hin4beDRBdT6kZa,50.0,50.0,,2010-03-30,
37443,1J9YjcoF4jptDHyg45d7iJp9SunmvCibf8,50.0,50.0,,2010-05-20,
37444,1J9yPkkgQFFV28W7VnLdcKZNjhpWKNJnCu,50.0,50.0,,2009-06-08,
37445,1J9zjHKQUBqZHqNw7pf4vjgfANbf1Ffpmd,50.0,50.0,,2009-09-17,
37446,1J9zXMxUjWtzjs7jC7GxDC78zzGSdvy2bV,50.0,50.0,,2009-03-08,
37447,1JA1akSkRfVEeFJU2xKrzyq9ZKfi5E5HNv,50.0,50.0,,2009-02-08,
37448,1JA2xWk1JUM9koZS3unSNV3jDy3DcVLpmA,50.0,50.0,,2010-03-30,
37449,1JA3YJ4hxjMxqPHryjJfedNQ4brM5ps51j,50.0,50.0,,2009-05-08,
37450,1JA46x8NXjBEhCndV4qis9YMHJcZkrXkUr,50.0,50.0,,2010-05-10,
37451,1Ja4L6h73ZLyWSyVHsdxaWCycCvDHjMboW,50.0,50.0,,2009-12-13,
37452,1JA5TqKvYiXiey52boy3M1FLYp5zE6bCTq,50.0,50.0,,2009-02-24,
37453,1Ja68MqFer2r5xC8nkMPj195uKBCV7WZ2T,50.0,50.0,,2009-02-06,
37454,1Ja6EEenTRi7DNm6CjZ63Bf83vA2wcsbt,50.0,50.0,,2009-05-02,
37455,1JA79y6NhHEbndRo2oQKk6QnhzdCEkbMPd,50.0,50.0,,2010-04-05,
37456,1Ja9TxEKJsuYULfrZUhUYsh3ErRYTmq2GL,50.0,50.0,,2009-08-30,
37457,1JAaooWMcKUqHsdD3PDNNY1SRJf2KNQf3U,50.0,50.0,,2010-07-23,
37458,1JaasrWvdLc1GTFPBWGRfMpxyfGZBvoa6T,50.0,50.0,,2010-03-31,
37459,1Jab5ACyiKUXsFjhXjfEx3ZtYptw6RdRLG,50.0,50.0,,2009-09-11,
37460,1JaB63NijJU1GUAM1WvY9o8C1CXMwKsnqR,50.0,50.0,,2010-05-24,
37461,1JABoFftXseEV77F1Sig11w5NYUJ5CpPLz,50.0,50.0,,2010-06-15,
37462,1JabpTEKiADMAnmKTncVYzL3vxZbgtpYvH,50.0,50.0,,2010-07-15,
37463,1JaBxkbE13hC5MMSnTQg8g39DnPcdFTBv5,50.0,50.0,,2009-04-10,
37464,1JACnoP5FUYrZgVDBUFcQ11Gs2K8mtGopu,50.0,50.0,,2009-06-02,
37465,1JADVZ5769pscU8s85st8t9xL32mXapka2,50.0,50.0,,2009-04-14,
37466,1JADXrj4fv8Hmnt9eqEmJFgcpBMdFMyGEb,50.0,50.0,,2009-03-16,
37467,1JAE4zwsscjCckDxetLmXYhzdFEasfJ5PJ,50.0,50.0,,2009-08-08,
37468,1JaeaW6tASuSdhUshq3DY3YPzKsW8rCAdo,50.0,50.0,,2009-01-17,
37469,1JaekTVZxF3ER2Hf1swRHKyBSvZkWgqyK7,50.0,50.0,,2009-11-21,
37470,1JaEY2U5bVsFP5ffaW9DcKHz1U4DQqa2m9,50.0,50.0,,2009-05-15,
37471,1JaEyg9cNvxvCLQtSWfWF8okj7Tm5E6Vha,50.0,50.0,,2010-04-10,
37472,1JafJjqZLksUyk1jyKuq6ue3dXqk8y6mgu,50.0,50.0,,2010-08-31,
37473,1JAfK3kgTVRXwmXzYiFWQY61Hi5Hurck9j,50.0,50.0,,2010-02-06,
37474,1JAFRWq2Q9iFiT7vwoacWczA45UHR43Xhy,50.0,50.0,,2009-05-10,
37475,1JAfSZiHHEZhWmVYX87bxE6knGzT1jjCa6,50.0,50.0,,2010-02-23,
37476,1Jag9otEyJ6vjPZ8D6m9rMR29rkVRBdoh,50.0,50.0,,2009-05-28,
37477,1JaGgpovEjNL7JMhRGFTPgxAuiktLEyC95,50.0,50.0,,2010-04-12,
37478,1JaH8e1BoK31J76TtF7yVmMqxK731c5CyW,50.0,50.0,,2009-12-13,
37479,1JahhKfUobisritsjuuZf8YHWxNEGNCbrh,50.0,50.0,,2009-12-31,
37480,1JAJ4Z3CrdPWPK6a2A9ZZXDR9sgTg1tTDu,50.0,50.0,,2010-05-27,
37481,1JAJJm88XifReo8m19A16karahuSyuR7m7,50.0,50.0,,2010-02-06,
37482,1JAjk3nVueDCqJLQG3zv9VoPxBxfv1snQ9,50.0,50.0,,2009-06-05,
37483,1JaJSKhG34owqreK1HGt6j55Vp4TsLUnTN,50.0,50.0,,2009-05-24,
37484,1JAK97WzUgi5nnq2eEWqqKhUa8NJugt13D,50.0,50.0,,2010-02-19,
37485,1JAkNPdW3nJ3CPGQ5saLK8B77WvtiTm1sV,50.0,50.0,,2009-04-08,
37486,1JAkR6uiq4PfKDmrKAssErF5fbRCQjrPqb,50.0,50.0,,2009-11-30,
37487,1JAkreS4mK1x61aQSNzs7YpQZWaEANdmk3,50.0,50.0,,2010-03-29,
37488,1JaKriNjceGmggKYQkURmatQv6LXyvUiAB,50.0,50.0,,2009-05-12,
37489,1JAKv9zb46FtuS9RViUqTBSTQGQAWMS2qU,50.0,50.0,,2010-07-14,
37490,1JakZQmfdVLmcERcUrhk9CU3hsvNdZnHRA,50.0,50.0,,2009-12-26,
37491,1JaL9ENK5Bk8s5nY7NcTxSruS7ZfNDG5ao,50.0,50.0,,2009-02-03,
37492,1Jam4B7kVDpfF3xYCmzemYaxmtEfDre2dw,50.0,50.0,,2010-04-16,
37493,1Jam84uvBE6Fgmm79fYhvQCAWRBi1XZpy2,50.0,50.0,,2009-08-12,
37494,1JaMKS53u2HE1MoBECsEdcWEmrAZKpRBLb,50.0,50.0,,2009-10-01,
37495,1JamtuRRu9sLwJeeNzwRdWNJtn38AvoKk3,50.0,50.0,,2009-04-12,
37496,1JaMuZSQh14T1SsUVVezXZH8HEKXW6cQHZ,50.0,50.0,,2009-07-16,
37497,1JANBRhScFcUin6uv81AkDTjrtcRK7Cymi,50.0,50.0,,2009-12-07,
37498,1JANdmNxrVaao3pRZxsfApivgihjE4gLmZ,50.0,50.0,,2009-05-13,
37499,1JAo1QX3PJWMGpU4KEjdE9gaC88cp6b7ne,50.0,50.0,,2010-07-16,
37500,1Jaou8NpRtuAwrGAXWh2Pk9jH3R2vJ9bPZ,50.0,50.0,,2010-01-01,
37501,1JAoZHQDG7vTw9T2MTgHN67yEnj2y6i1As,50.0,50.0,,2009-09-10,
37502,1JaPaXrRofBrsJnma3bK6FDTSSRGYisUvQ,50.0,50.0,,2010-03-21,
37503,1JApBiPZjxhG499rtDRu5CjBQjcYXL4Q5k,50.0,50.0,,2009-07-04,
37504,1JAPcCqZTXyijaQKHiGmuiWF4ss9QqSB48,50.0,50.0,,2009-02-08,
37505,1JaphqhWdQZu8sstUBq3t4igPjLXmYzmsJ,50.0,50.0,,2010-02-12,
37506,1JApjXsKA4tGT6oALo7HuqW3GpYpVGkQXZ,50.0,50.0,,2010-02-16,
37507,1JAPmkjKXnuyFgXNHZyTm4K6vxeEf7xAUv,50.0,50.0,,2009-06-02,
37508,1JAQPC75RzarqKSqoBub7AmfpSnHy2UcWe,50.0,50.0,,2010-09-20,
37509,1JaQV3Aza7fazZuXzE6R5cV9M67XPY15dz,50.0,50.0,,2010-07-12,
37510,1JAQWS6Zz88EJq8tU29sZorC6ijJoHSKCL,50.0,50.0,,2009-05-27,
37511,1JAR4ajGfoqSngEJq4t1eb6bzCdsrcjvrZ,50.0,50.0,,2009-09-29,
37512,1JaR4CNCXENM3rYAR2QSYtDKZZT8evgtcc,50.0,50.0,,2009-12-26,
37513,1JarUwe2yD8u5KLCCErG9nk4aniUUokDhF,50.0,50.0,,2009-10-01,
37514,1JARzhmc1b5txYXgYD1SF4SPMgyMYVq99K,50.0,50.0,,2009-01-24,
37515,1JAs6Qep1BbthsnnkWuk23Cwb7zSzspZPg,50.0,50.0,,2009-04-13,
37516,1JASUbssWn7f1oiDPyko48Y7KCuSj38XKj,50.0,50.0,,2009-02-12,
37517,1Jat8Y2yv1yx9Wjg4hqK2vHvVSwqVyCT9,50.0,50.0,,2010-08-11,
37518,1JAtYkQHEEQ5JhmNr4jSRLJc7GYsTK7h56,50.0,50.0,,2009-03-12,
37519,1JAuLPeZQHfVBjvHNNwhnMT4eF2iaM7j37,50.0,50.0,,2010-09-13,
37520,1JAuqkHHfnFXLvApPg12n1YQMJJiakeTZY,50.0,50.0,,2010-02-18,
37521,1JAus2KFUeHeFMekmHgv6vLdbgsvjfWNd1,50.0,50.0,,2010-03-20,
37522,1JaVRad2n5NNBXigE6hFDchfP1a9Lg2y33,50.0,50.0,,2009-03-21,
37523,1JawBd96cMbncDK1zueGghDUGWPSipGhFS,50.0,50.0,,2010-01-16,
37524,1JAwosA3qFf6i12L9uVpTsYggFfCVpiLAe,50.0,50.0,,2010-03-16,
37525,1JAXooSS5ZbuJXbjHucFJ1Tj2UaRvG47aV,50.0,50.0,,2009-04-21,
37526,1JaxtXDfiYLGETRW6hWsv6bGdRigKWpJSN,50.0,50.0,,2009-05-03,
37527,1jaXxUvT2QaPEagkY3h3DWy5yaTMMtmcx,50.0,50.0,,2009-03-22,
37528,1JAYAfpWXvEAFZQ1bmxC835VXHPnXmXGcs,50.0,50.0,,2010-01-08,
37529,1JAyKjj3Cg5u1co8cBWbZ3woMRDpUzTuks,50.0,50.0,,2010-07-08,
37530,1JaYMcahgfwqEGG4uzTANyD6cmbcA7vAAJ,50.0,50.0,,2010-03-07,
37531,1JAyYAy8ieptKDAhZhU8Wefc4SWiA3T9Sn,50.0,50.0,,2010-08-11,
37532,1JAZouZwuBP9DY7j2RSnpWZAevBCNqH2xk,50.0,50.0,,2010-05-30,
37533,1JB1pViT7zRLEAR1jXeZFG8Ko8wAMpMGHe,50.0,50.0,,2009-02-21,
37534,1JB1XBzjLitVPQ8QVU5wzjPwsPUBneynWX,50.0,50.0,,2009-01-15,
37535,1JB1XUkj4sGSFsYekABVFDKr4GqYYaP19V,50.0,50.0,,2010-04-22,
37536,1JB2DCJgu7Kby8duuVzSRqsNoJ1QE2zMPE,50.0,50.0,,2009-03-16,
37537,1JB3Vy6FQQTdzT5jGMgoEs58nxyNBqHzUd,50.0,50.0,,2009-03-22,
37538,1Jb4ZxhcVbu3wxbrrEHspnDtVMUcxu6mJr,50.0,50.0,,2009-06-13,
37539,1JB4ZZWSyPJKzz7VrGGxjow74dDVTabq6n,50.0,50.0,,2009-02-20,
37540,1JB5EAGpC65zsg7p2hxHjmKESmqJAXGXZ6,50.0,50.0,,2010-07-29,
37541,1JB5s4hfU7aCuDHB2FwxU3jke7QEVrXt5K,50.0,50.0,,2009-10-12,
37542,1Jb76ez4EBmZqBGEhctRySGnFMAmdSmcNJ,50.0,50.0,,2009-12-06,
37543,1JB8C57abBX9BX3iDKLKUiC1MqoB1FEQcp,50.0,50.0,,2010-05-26,
37544,1JB9BP4LbeiWHbYELq9NzsX4Twp2ubtH5A,50.0,50.0,,2010-01-15,
37545,1JBA5NWZZ5Kzc1p5GdLWtSespnsseXbbPN,50.0,50.0,,2009-04-26,
37546,1JBAUMLPJvuDK4NsTznXdzN9miTnFw5CSN,50.0,50.0,,2009-12-18,
37547,1JBbgMAd7b8Cx6BCw6RjzVsqvKNYDJFe5c,50.0,50.0,,2010-02-04,
37548,1JBc2pHB2GsTGn92toDHKgwUVBWo3N8uXd,50.0,50.0,,2010-07-25,
37549,1JBC4AiN1WPovFLGShG4TdZ4pAowHAv43b,50.0,50.0,,2009-09-29,
37550,1JBCbhZFGFSZwBZU1J21y4zarCLCV4dbpm,50.0,50.0,,2009-09-29,
37551,1JBCkBrtg3V7fF6an13CJ5tcxYeyS1Sz82,50.0,50.0,,2010-07-16,
37552,1JBCRD66LuHEVtW8j24LBSC5ohv573aGoP,50.0,50.0,,2009-05-05,
37553,1JBcs24M6CaeWmEM2BLkVUvTfDDBjeQFH8,50.0,50.0,,2010-09-18,
